R,P,S,M,Size,Well Mixed,Random
58,96,37,65,16,true,true
42,48,107,59,16,true,true
14,28,165,49,16,true,true
0,148,84,24,16,true,true
0,0,185,71,16,true,true
0,0,169,87,16,true,true
0,0,179,77,16,true,true
0,0,183,73,16,true,true
0,0,199,57,16,true,true
0,0,205,51,16,true,true
0,0,158,98,16,true,true
0,0,168,88,16,true,true
0,0,178,78,16,true,true
0,0,177,79,16,true,true
0,0,217,39,16,true,true
0,0,224,32,16,true,true
0,0,206,50,16,true,true
0,0,223,33,16,true,true
0,0,227,29,16,true,true
0,0,229,27,16,true,true
0,0,200,56,16,true,true
0,0,187,69,16,true,true
0,0,164,92,16,true,true
0,0,181,75,16,true,true
0,0,190,66,16,true,true
0,0,200,56,16,true,true
0,0,206,50,16,true,true
0,0,206,50,16,true,true
0,0,181,75,16,true,true
0,0,189,67,16,true,true
0,0,173,83,16,true,true
0,0,136,120,16,true,true
0,0,166,90,16,true,true
0,0,195,61,16,true,true
0,0,166,90,16,true,true
0,0,208,48,16,true,true
0,0,251,5,16,true,true
0,0,256,0,16,true,true
