R,P,S,M,Size,Well Mixed,Random
80,86,90,0,16,false,false
55,128,73,0,16,false,false
55,95,106,0,16,false,false
83,125,48,0,16,false,false
139,69,48,0,16,false,false
29,96,131,0,16,false,false
131,101,24,0,16,false,false
86,59,111,0,16,false,false
72,108,76,0,16,false,false
73,50,133,0,16,false,false
126,91,39,0,16,false,false
52,56,148,0,16,false,false
56,132,68,0,16,false,false
106,33,117,0,16,false,false
46,108,102,0,16,false,false
142,63,51,0,16,false,false
58,109,89,0,16,false,false
116,123,17,0,16,false,false
26,88,142,0,16,false,false
171,65,20,0,16,false,false
9,165,82,0,16,false,false
144,14,98,0,16,false,false
11,141,104,0,16,false,false
144,37,75,0,16,false,false
27,165,64,0,16,false,false
131,16,109,0,16,false,false
85,99,72,0,16,false,false
122,75,59,0,16,false,false
56,113,87,0,16,false,false
52,117,87,0,16,false,false
107,74,75,0,16,false,false
42,111,103,0,16,false,false
142,74,40,0,16,false,false
66,46,144,0,16,false,false
156,93,7,0,16,false,false
31,151,74,0,16,false,false
125,52,79,0,16,false,false
31,153,72,0,16,false,false
67,15,174,0,16,false,false
42,168,46,0,16,false,false
78,28,150,0,16,false,false
43,138,75,0,16,false,false
147,35,74,0,16,false,false
29,67,160,0,16,false,false
209,29,18,0,16,false,false
2,231,23,0,16,false,false
0,10,246,0,16,false,false
0,0,256,0,16,false,false
