R,P,S,M,Size,Well Mixed,Random
52,48,63,93,16,false,true
65,56,40,95,16,false,true
47,49,6,154,16,false,true
26,64,0,166,16,false,true
10,78,0,168,16,false,true
0,70,0,186,16,false,true
0,78,0,178,16,false,true
0,85,0,171,16,false,true
0,59,0,197,16,false,true
0,86,0,170,16,false,true
0,86,0,170,16,false,true
0,144,0,112,16,false,true
0,124,0,132,16,false,true
0,88,0,168,16,false,true
0,95,0,161,16,false,true
0,72,0,184,16,false,true
0,36,0,220,16,false,true
0,29,0,227,16,false,true
0,23,0,233,16,false,true
0,18,0,238,16,false,true
0,19,0,237,16,false,true
0,20,0,236,16,false,true
0,12,0,244,16,false,true
0,9,0,247,16,false,true
0,1,0,255,16,false,true
0,0,0,256,16,false,true
