R,P,S,M,Size,Well Mixed,Random
45,117,94,0,16,false,false
149,64,43,0,16,false,false
62,114,80,0,16,false,false
155,25,76,0,16,false,false
55,136,65,0,16,false,false
95,50,111,0,16,false,false
83,116,57,0,16,false,false
82,68,106,0,16,false,false
45,148,63,0,16,false,false
153,48,55,0,16,false,false
44,88,124,0,16,false,false
128,71,57,0,16,false,false
98,58,100,0,16,false,false
75,67,114,0,16,false,false
97,119,40,0,16,false,false
132,33,91,0,16,false,false
22,154,80,0,16,false,false
145,58,53,0,16,false,false
6,167,83,0,16,false,false
111,11,134,0,16,false,false
77,119,60,0,16,false,false
64,54,138,0,16,false,false
97,101,58,0,16,false,false
82,53,121,0,16,false,false
83,119,54,0,16,false,false
113,43,100,0,16,false,false
56,152,48,0,16,false,false
128,23,105,0,16,false,false
36,112,108,0,16,false,false
113,45,98,0,16,false,false
55,123,78,0,16,false,false
98,73,85,0,16,false,false
50,95,111,0,16,false,false
142,30,84,0,16,false,false
34,164,58,0,16,false,false
124,40,92,0,16,false,false
42,108,106,0,16,false,false
153,53,50,0,16,false,false
32,96,128,0,16,false,false
84,101,71,0,16,false,false
138,42,76,0,16,false,false
89,107,60,0,16,false,false
126,61,69,0,16,false,false
38,145,73,0,16,false,false
137,57,62,0,16,false,false
52,89,115,0,16,false,false
97,124,35,0,16,false,false
36,32,188,0,16,false,false
168,69,19,0,16,false,false
54,71,131,0,16,false,false
98,107,51,0,16,false,false
98,65,93,0,16,false,false
83,116,57,0,16,false,false
147,58,51,0,16,false,false
63,52,141,0,16,false,false
95,123,38,0,16,false,false
90,61,105,0,16,false,false
91,106,59,0,16,false,false
77,35,144,0,16,false,false
46,124,86,0,16,false,false
127,61,68,0,16,false,false
46,116,94,0,16,false,false
137,44,75,0,16,false,false
58,88,110,0,16,false,false
84,80,92,0,16,false,false
88,96,72,0,16,false,false
111,81,64,0,16,false,false
50,129,77,0,16,false,false
146,69,41,0,16,false,false
42,52,162,0,16,false,false
138,104,14,0,16,false,false
26,47,183,0,16,false,false
126,90,40,0,16,false,false
13,133,110,0,16,false,false
37,7,212,0,16,false,false
114,132,10,0,16,false,false
52,39,165,0,16,false,false
256,0,0,0,16,false,false
