R,P,S,M,Size,Well Mixed,Random
74,21,90,71,16,true,true
14,40,99,103,16,true,true
29,71,50,106,16,true,true
13,137,29,77,16,true,true
121,30,24,81,16,true,true
90,18,62,86,16,true,true
8,38,129,81,16,true,true
164,0,0,92,16,true,true
149,0,0,107,16,true,true
148,0,0,108,16,true,true
160,0,0,96,16,true,true
169,0,0,87,16,true,true
155,0,0,101,16,true,true
155,0,0,101,16,true,true
89,0,0,167,16,true,true
94,0,0,162,16,true,true
100,0,0,156,16,true,true
29,0,0,227,16,true,true
6,0,0,250,16,true,true
0,0,0,256,16,true,true
