R,P,S,M,Size,Well Mixed,Random
63,121,72,0,16,false,false
92,95,69,0,16,false,false
66,108,82,0,16,false,false
110,61,85,0,16,false,false
66,143,47,0,16,false,false
88,37,131,0,16,false,false
34,136,86,0,16,false,false
139,53,64,0,16,false,false
30,134,92,0,16,false,false
141,36,79,0,16,false,false
88,116,52,0,16,false,false
47,53,156,0,16,false,false
140,92,24,0,16,false,false
65,68,123,0,16,false,false
75,139,42,0,16,false,false
92,74,90,0,16,false,false
50,117,89,0,16,false,false
61,104,91,0,16,false,false
114,76,66,0,16,false,false
83,74,99,0,16,false,false
76,157,23,0,16,false,false
122,36,98,0,16,false,false
89,86,81,0,16,false,false
88,98,70,0,16,false,false
92,84,80,0,16,false,false
75,105,76,0,16,false,false
86,65,105,0,16,false,false
33,144,79,0,16,false,false
123,40,93,0,16,false,false
27,161,68,0,16,false,false
93,49,114,0,16,false,false
47,118,91,0,16,false,false
79,58,119,0,16,false,false
92,107,57,0,16,false,false
105,24,127,0,16,false,false
65,128,63,0,16,false,false
90,31,135,0,16,false,false
64,159,33,0,16,false,false
104,21,131,0,16,false,false
74,121,61,0,16,false,false
61,36,159,0,16,false,false
82,115,59,0,16,false,false
94,81,81,0,16,false,false
85,106,65,0,16,false,false
79,80,97,0,16,false,false
64,77,115,0,16,false,false
125,74,57,0,16,false,false
58,85,113,0,16,false,false
72,119,65,0,16,false,false
84,53,119,0,16,false,false
135,83,38,0,16,false,false
107,83,66,0,16,false,false
93,78,85,0,16,false,false
70,95,91,0,16,false,false
101,105,50,0,16,false,false
101,51,104,0,16,false,false
53,152,51,0,16,false,false
146,68,42,0,16,false,false
63,73,120,0,16,false,false
109,110,37,0,16,false,false
124,78,54,0,16,false,false
67,66,123,0,16,false,false
118,105,33,0,16,false,false
63,50,143,0,16,false,false
37,193,26,0,16,false,false
53,22,181,0,16,false,false
128,109,19,0,16,false,false
65,53,138,0,16,false,false
79,143,34,0,16,false,false
48,15,193,0,16,false,false
166,80,10,0,16,false,false
73,72,111,0,16,false,false
118,89,49,0,16,false,false
66,53,137,0,16,false,false
122,103,31,0,16,false,false
53,60,143,0,16,false,false
120,110,26,0,16,false,false
67,68,121,0,16,false,false
85,98,73,0,16,false,false
53,115,88,0,16,false,false
90,130,36,0,16,false,false
91,12,153,0,16,false,false
28,180,48,0,16,false,false
123,45,88,0,16,false,false
8,159,89,0,16,false,false
118,13,125,0,16,false,false
72,176,8,0,16,false,false
35,59,162,0,16,false,false
245,0,11,0,16,false,false
256,0,0,0,16,false,false
