R,P,S,M,Size,Well Mixed,Random
84,64,41,67,16,false,true
43,23,138,52,16,false,true
76,91,23,66,16,false,true
40,39,102,75,16,false,true
76,73,6,101,16,false,true
12,113,54,77,16,false,true
0,15,159,82,16,false,true
0,0,162,94,16,false,true
0,0,179,77,16,false,true
0,0,156,100,16,false,true
0,0,131,125,16,false,true
0,0,129,127,16,false,true
0,0,137,119,16,false,true
0,0,124,132,16,false,true
0,0,101,155,16,false,true
0,0,130,126,16,false,true
0,0,128,128,16,false,true
0,0,124,132,16,false,true
0,0,136,120,16,false,true
0,0,145,111,16,false,true
0,0,170,86,16,false,true
0,0,170,86,16,false,true
0,0,140,116,16,false,true
0,0,127,129,16,false,true
0,0,151,105,16,false,true
0,0,131,125,16,false,true
0,0,125,131,16,false,true
0,0,117,139,16,false,true
0,0,139,117,16,false,true
0,0,144,112,16,false,true
0,0,178,78,16,false,true
0,0,166,90,16,false,true
0,0,154,102,16,false,true
0,0,153,103,16,false,true
0,0,216,40,16,false,true
0,0,194,62,16,false,true
0,0,187,69,16,false,true
0,0,166,90,16,false,true
0,0,198,58,16,false,true
0,0,184,72,16,false,true
0,0,179,77,16,false,true
0,0,184,72,16,false,true
0,0,178,78,16,false,true
0,0,157,99,16,false,true
0,0,136,120,16,false,true
0,0,139,117,16,false,true
0,0,151,105,16,false,true
0,0,155,101,16,false,true
0,0,171,85,16,false,true
0,0,179,77,16,false,true
0,0,186,70,16,false,true
0,0,193,63,16,false,true
0,0,216,40,16,false,true
0,0,209,47,16,false,true
0,0,206,50,16,false,true
0,0,183,73,16,false,true
0,0,161,95,16,false,true
0,0,177,79,16,false,true
0,0,139,117,16,false,true
0,0,98,158,16,false,true
0,0,100,156,16,false,true
0,0,112,144,16,false,true
0,0,166,90,16,false,true
0,0,203,53,16,false,true
0,0,152,104,16,false,true
0,0,117,139,16,false,true
0,0,107,149,16,false,true
0,0,120,136,16,false,true
0,0,131,125,16,false,true
0,0,134,122,16,false,true
0,0,145,111,16,false,true
0,0,154,102,16,false,true
0,0,121,135,16,false,true
0,0,145,111,16,false,true
0,0,131,125,16,false,true
0,0,115,141,16,false,true
0,0,94,162,16,false,true
0,0,117,139,16,false,true
0,0,117,139,16,false,true
0,0,90,166,16,false,true
0,0,97,159,16,false,true
0,0,106,150,16,false,true
0,0,129,127,16,false,true
0,0,130,126,16,false,true
0,0,126,130,16,false,true
0,0,102,154,16,false,true
0,0,102,154,16,false,true
0,0,125,131,16,false,true
0,0,139,117,16,false,true
0,0,152,104,16,false,true
0,0,165,91,16,false,true
0,0,170,86,16,false,true
0,0,157,99,16,false,true
0,0,173,83,16,false,true
0,0,174,82,16,false,true
0,0,166,90,16,false,true
0,0,174,82,16,false,true
0,0,184,72,16,false,true
0,0,195,61,16,false,true
0,0,186,70,16,false,true
0,0,189,67,16,false,true
0,0,180,76,16,false,true
0,0,162,94,16,false,true
0,0,134,122,16,false,true
0,0,144,112,16,false,true
0,0,162,94,16,false,true
0,0,151,105,16,false,true
0,0,145,111,16,false,true
0,0,136,120,16,false,true
0,0,121,135,16,false,true
0,0,115,141,16,false,true
0,0,165,91,16,false,true
0,0,174,82,16,false,true
0,0,173,83,16,false,true
0,0,177,79,16,false,true
0,0,173,83,16,false,true
0,0,197,59,16,false,true
0,0,190,66,16,false,true
0,0,197,59,16,false,true
0,0,181,75,16,false,true
0,0,182,74,16,false,true
0,0,182,74,16,false,true
0,0,171,85,16,false,true
0,0,179,77,16,false,true
0,0,175,81,16,false,true
0,0,184,72,16,false,true
0,0,175,81,16,false,true
0,0,167,89,16,false,true
0,0,160,96,16,false,true
0,0,163,93,16,false,true
0,0,187,69,16,false,true
0,0,221,35,16,false,true
0,0,242,14,16,false,true
0,0,213,43,16,false,true
0,0,185,71,16,false,true
0,0,160,96,16,false,true
0,0,174,82,16,false,true
0,0,181,75,16,false,true
0,0,186,70,16,false,true
0,0,171,85,16,false,true
0,0,171,85,16,false,true
0,0,173,83,16,false,true
0,0,122,134,16,false,true
0,0,121,135,16,false,true
0,0,112,144,16,false,true
0,0,137,119,16,false,true
0,0,132,124,16,false,true
0,0,137,119,16,false,true
0,0,117,139,16,false,true
0,0,102,154,16,false,true
0,0,106,150,16,false,true
0,0,62,194,16,false,true
0,0,58,198,16,false,true
0,0,62,194,16,false,true
0,0,65,191,16,false,true
0,0,71,185,16,false,true
0,0,74,182,16,false,true
0,0,55,201,16,false,true
0,0,76,180,16,false,true
0,0,80,176,16,false,true
0,0,74,182,16,false,true
0,0,89,167,16,false,true
0,0,112,144,16,false,true
0,0,129,127,16,false,true
0,0,93,163,16,false,true
0,0,93,163,16,false,true
0,0,90,166,16,false,true
0,0,98,158,16,false,true
0,0,96,160,16,false,true
0,0,67,189,16,false,true
0,0,85,171,16,false,true
0,0,72,184,16,false,true
0,0,76,180,16,false,true
0,0,70,186,16,false,true
0,0,82,174,16,false,true
0,0,81,175,16,false,true
0,0,67,189,16,false,true
0,0,57,199,16,false,true
0,0,44,212,16,false,true
0,0,9,247,16,false,true
0,0,11,245,16,false,true
0,0,1,255,16,false,true
0,0,0,256,16,false,true
