R,P,S,M,Size,Well Mixed,Random
118,77,41,20,16,false,true
76,81,83,16,16,false,true
68,134,48,6,16,false,true
71,46,128,11,16,false,true
89,93,49,25,16,false,true
76,44,119,17,16,false,true
117,56,33,50,16,false,true
53,85,80,38,16,false,true
112,76,22,46,16,false,true
44,65,113,34,16,false,true
128,85,5,38,16,false,true
0,102,107,47,16,false,true
0,2,221,33,16,false,true
0,0,230,26,16,false,true
0,0,215,41,16,false,true
0,0,209,47,16,false,true
0,0,221,35,16,false,true
0,0,230,26,16,false,true
0,0,237,19,16,false,true
0,0,237,19,16,false,true
0,0,219,37,16,false,true
0,0,204,52,16,false,true
0,0,204,52,16,false,true
0,0,206,50,16,false,true
0,0,194,62,16,false,true
0,0,198,58,16,false,true
0,0,220,36,16,false,true
0,0,208,48,16,false,true
0,0,225,31,16,false,true
0,0,227,29,16,false,true
0,0,252,4,16,false,true
0,0,256,0,16,false,true
