R,P,S,M,Size,Well Mixed,Random
110,36,110,0,16,false,false
107,84,65,0,16,false,false
84,72,100,0,16,false,false
84,73,99,0,16,false,false
128,63,65,0,16,false,false
46,81,129,0,16,false,false
159,60,37,0,16,false,false
99,55,102,0,16,false,false
50,67,139,0,16,false,false
113,90,53,0,16,false,false
44,104,108,0,16,false,false
146,15,95,0,16,false,false
71,134,51,0,16,false,false
104,24,128,0,16,false,false
28,145,83,0,16,false,false
132,49,75,0,16,false,false
31,105,120,0,16,false,false
112,76,68,0,16,false,false
64,71,121,0,16,false,false
104,86,66,0,16,false,false
115,34,107,0,16,false,false
16,130,110,0,16,false,false
149,56,51,0,16,false,false
16,99,141,0,16,false,false
153,72,31,0,16,false,false
39,29,188,0,16,false,false
145,79,32,0,16,false,false
69,89,98,0,16,false,false
91,119,46,0,16,false,false
81,43,132,0,16,false,false
100,65,91,0,16,false,false
62,63,131,0,16,false,false
128,87,41,0,16,false,false
44,57,155,0,16,false,false
143,105,8,0,16,false,false
55,73,128,0,16,false,false
126,72,58,0,16,false,false
53,91,112,0,16,false,false
163,74,19,0,16,false,false
45,92,119,0,16,false,false
83,96,77,0,16,false,false
89,88,79,0,16,false,false
55,140,61,0,16,false,false
148,29,79,0,16,false,false
3,184,69,0,16,false,false
0,1,255,0,16,false,false
0,0,256,0,16,false,false
