R,P,S,M,Size,Well Mixed,Random
61,33,109,53,16,false,true
64,115,17,60,16,false,true
0,53,133,70,16,false,true
0,5,168,83,16,false,true
0,0,183,73,16,false,true
0,0,172,84,16,false,true
0,0,159,97,16,false,true
0,0,157,99,16,false,true
0,0,134,122,16,false,true
0,0,129,127,16,false,true
0,0,143,113,16,false,true
0,0,132,124,16,false,true
0,0,145,111,16,false,true
0,0,180,76,16,false,true
0,0,156,100,16,false,true
0,0,143,113,16,false,true
0,0,183,73,16,false,true
0,0,180,76,16,false,true
0,0,180,76,16,false,true
0,0,175,81,16,false,true
0,0,144,112,16,false,true
0,0,154,102,16,false,true
0,0,140,116,16,false,true
0,0,180,76,16,false,true
0,0,163,93,16,false,true
0,0,162,94,16,false,true
0,0,193,63,16,false,true
0,0,175,81,16,false,true
0,0,200,56,16,false,true
0,0,190,66,16,false,true
0,0,203,53,16,false,true
0,0,191,65,16,false,true
0,0,208,48,16,false,true
0,0,221,35,16,false,true
0,0,236,20,16,false,true
0,0,252,4,16,false,true
0,0,256,0,16,false,true
