R,P,S,M,Size,Well Mixed,Random
34,84,96,42,16,false,true
87,71,57,41,16,false,true
46,61,94,55,16,false,true
79,57,32,88,16,false,true
33,47,61,115,16,false,true
52,44,53,107,16,false,true
18,90,47,101,16,false,true
38,53,55,110,16,false,true
26,78,16,136,16,false,true
16,42,64,134,16,false,true
29,10,114,103,16,false,true
81,25,57,93,16,false,true
85,42,29,100,16,false,true
40,59,61,96,16,false,true
84,28,36,108,16,false,true
26,129,0,101,16,false,true
4,158,0,94,16,false,true
0,178,0,78,16,false,true
0,168,0,88,16,false,true
0,151,0,105,16,false,true
0,170,0,86,16,false,true
0,180,0,76,16,false,true
0,186,0,70,16,false,true
0,188,0,68,16,false,true
0,174,0,82,16,false,true
0,162,0,94,16,false,true
0,166,0,90,16,false,true
0,123,0,133,16,false,true
0,95,0,161,16,false,true
0,95,0,161,16,false,true
0,97,0,159,16,false,true
0,87,0,169,16,false,true
0,98,0,158,16,false,true
0,114,0,142,16,false,true
0,94,0,162,16,false,true
0,64,0,192,16,false,true
0,86,0,170,16,false,true
0,62,0,194,16,false,true
0,61,0,195,16,false,true
0,43,0,213,16,false,true
0,58,0,198,16,false,true
0,80,0,176,16,false,true
0,106,0,150,16,false,true
0,120,0,136,16,false,true
0,109,0,147,16,false,true
0,74,0,182,16,false,true
0,68,0,188,16,false,true
0,109,0,147,16,false,true
0,84,0,172,16,false,true
0,76,0,180,16,false,true
0,91,0,165,16,false,true
0,72,0,184,16,false,true
0,70,0,186,16,false,true
0,33,0,223,16,false,true
0,30,0,226,16,false,true
0,43,0,213,16,false,true
0,17,0,239,16,false,true
0,17,0,239,16,false,true
0,5,0,251,16,false,true
0,0,0,256,16,false,true
