R,P,S,M,Size,Well Mixed,Random
77,70,93,16,16,true,true
68,48,98,42,16,true,true
68,24,117,47,16,true,true
39,19,152,46,16,true,true
0,78,137,41,16,true,true
0,0,211,45,16,true,true
0,0,183,73,16,true,true
0,0,151,105,16,true,true
0,0,119,137,16,true,true
0,0,116,140,16,true,true
0,0,161,95,16,true,true
0,0,151,105,16,true,true
0,0,104,152,16,true,true
0,0,90,166,16,true,true
0,0,80,176,16,true,true
0,0,61,195,16,true,true
0,0,52,204,16,true,true
0,0,47,209,16,true,true
0,0,53,203,16,true,true
0,0,71,185,16,true,true
0,0,67,189,16,true,true
0,0,33,223,16,true,true
0,0,43,213,16,true,true
0,0,35,221,16,true,true
0,0,12,244,16,true,true
0,0,1,255,16,true,true
0,0,0,256,16,true,true
