R,P,S,M,Size,Well Mixed,Random
46,107,103,0,16,true,false
115,54,87,0,16,true,false
78,126,52,0,16,true,false
70,71,115,0,16,true,false
142,56,58,0,16,true,false
87,63,106,0,16,true,false
170,39,47,0,16,true,false
49,158,49,0,16,true,false
81,28,147,0,16,true,false
179,49,28,0,16,true,false
53,154,49,0,16,true,false
16,95,145,0,16,true,false
68,13,175,0,16,true,false
86,16,154,0,16,true,false
175,34,47,0,16,true,false
128,108,20,0,16,true,false
135,114,7,0,16,true,false
223,30,3,0,16,true,false
0,0,256,0,16,true,false
