R,P,S,M,Size,Well Mixed,Random
38,130,88,0,16,false,false
139,58,59,0,16,false,false
56,94,106,0,16,false,false
126,95,35,0,16,false,false
48,74,134,0,16,false,false
70,123,63,0,16,false,false
142,34,80,0,16,false,false
57,153,46,0,16,false,false
127,66,63,0,16,false,false
72,63,121,0,16,false,false
78,113,65,0,16,false,false
133,74,49,0,16,false,false
33,124,99,0,16,false,false
88,85,83,0,16,false,false
128,90,38,0,16,false,false
35,133,88,0,16,false,false
175,48,33,0,16,false,false
19,112,125,0,16,false,false
116,65,75,0,16,false,false
46,128,82,0,16,false,false
69,76,111,0,16,false,false
102,59,95,0,16,false,false
50,87,119,0,16,false,false
58,165,33,0,16,false,false
87,13,156,0,16,false,false
50,160,46,0,16,false,false
78,3,175,0,16,false,false
256,0,0,0,16,false,false
