R,P,S,M,Size,Well Mixed,Random
38,39,161,18,16,true,true
121,37,98,0,16,true,true
157,61,38,0,16,true,true
78,132,46,0,16,true,true
63,69,124,0,16,true,true
109,23,124,0,16,true,true
138,78,40,0,16,true,true
31,177,48,0,16,true,true
22,98,136,0,16,true,true
55,19,182,0,16,true,true
44,18,194,0,16,true,true
133,2,121,0,16,true,true
158,16,82,0,16,true,true
189,10,57,0,16,true,true
200,18,38,0,16,true,true
205,29,22,0,16,true,true
80,170,6,0,16,true,true
53,191,12,0,16,true,true
41,215,0,0,16,true,true
0,256,0,0,16,true,true
