R,P,S,M,Size,Well Mixed,Random
61,110,41,44,16,true,true
53,172,4,27,16,true,true
184,14,20,38,16,true,true
97,3,78,78,16,true,true
0,194,0,62,16,true,true
0,201,0,55,16,true,true
0,192,0,64,16,true,true
0,188,0,68,16,true,true
0,156,0,100,16,true,true
0,142,0,114,16,true,true
0,179,0,77,16,true,true
0,172,0,84,16,true,true
0,192,0,64,16,true,true
0,169,0,87,16,true,true
0,160,0,96,16,true,true
0,185,0,71,16,true,true
0,172,0,84,16,true,true
0,163,0,93,16,true,true
0,168,0,88,16,true,true
0,178,0,78,16,true,true
0,169,0,87,16,true,true
0,181,0,75,16,true,true
0,224,0,32,16,true,true
0,221,0,35,16,true,true
0,252,0,4,16,true,true
0,256,0,0,16,true,true
