R,P,S,M,Size,Well Mixed,Random
34,80,64,78,16,false,true
92,46,48,70,16,false,true
12,140,29,75,16,false,true
39,13,152,52,16,false,true
79,118,36,23,16,false,true
72,13,154,17,16,false,true
43,151,44,18,16,false,true
56,14,166,20,16,false,true
62,136,40,18,16,false,true
111,47,83,15,16,false,true
54,128,59,15,16,false,true
99,53,86,18,16,false,true
62,115,79,0,16,false,true
114,93,49,0,16,false,true
52,116,88,0,16,false,true
90,95,71,0,16,false,true
77,42,137,0,16,false,true
74,135,47,0,16,false,true
75,49,132,0,16,false,true
61,145,50,0,16,false,true
90,75,91,0,16,false,true
22,73,161,0,16,false,true
148,67,41,0,16,false,true
47,150,59,0,16,false,true
102,31,123,0,16,false,true
32,124,100,0,16,false,true
146,52,58,0,16,false,true
113,77,66,0,16,false,true
89,103,64,0,16,false,true
93,61,102,0,16,false,true
51,59,146,0,16,false,true
91,100,65,0,16,false,true
75,94,87,0,16,false,true
74,122,60,0,16,false,true
113,12,131,0,16,false,true
37,211,8,0,16,false,true
51,73,132,0,16,false,true
83,91,82,0,16,false,true
73,86,97,0,16,false,true
76,83,97,0,16,false,true
106,87,63,0,16,false,true
131,41,84,0,16,false,true
36,132,88,0,16,false,true
112,83,61,0,16,false,true
59,57,140,0,16,false,true
60,123,73,0,16,false,true
163,51,42,0,16,false,true
30,117,109,0,16,false,true
93,92,71,0,16,false,true
42,83,131,0,16,false,true
137,62,57,0,16,false,true
31,154,71,0,16,false,true
42,19,195,0,16,false,true
107,117,32,0,16,false,true
48,40,168,0,16,false,true
61,131,64,0,16,false,true
63,73,120,0,16,false,true
124,55,77,0,16,false,true
56,70,130,0,16,false,true
142,49,65,0,16,false,true
42,104,110,0,16,false,true
145,87,24,0,16,false,true
46,57,153,0,16,false,true
91,123,42,0,16,false,true
98,16,142,0,16,false,true
24,209,23,0,16,false,true
0,4,252,0,16,false,true
0,0,256,0,16,false,true
