R,P,S,M,Size,Well Mixed,Random
64,50,53,89,16,true,true
32,50,24,150,16,true,true
37,13,46,160,16,true,true
31,87,0,138,16,true,true
0,153,0,103,16,true,true
0,163,0,93,16,true,true
0,200,0,56,16,true,true
0,198,0,58,16,true,true
0,225,0,31,16,true,true
0,212,0,44,16,true,true
0,211,0,45,16,true,true
0,187,0,69,16,true,true
0,165,0,91,16,true,true
0,183,0,73,16,true,true
0,143,0,113,16,true,true
0,163,0,93,16,true,true
0,158,0,98,16,true,true
0,178,0,78,16,true,true
0,221,0,35,16,true,true
0,232,0,24,16,true,true
0,248,0,8,16,true,true
0,250,0,6,16,true,true
0,246,0,10,16,true,true
0,238,0,18,16,true,true
0,256,0,0,16,true,true
