R,P,S,M,Size,Well Mixed,Random
28,135,93,0,16,false,false
131,101,24,0,16,false,false
31,31,194,0,16,false,false
134,102,20,0,16,false,false
115,44,97,0,16,false,false
56,103,97,0,16,false,false
79,45,132,0,16,false,false
73,159,24,0,16,false,false
69,30,157,0,16,false,false
90,135,31,0,16,false,false
66,29,161,0,16,false,false
53,149,54,0,16,false,false
92,50,114,0,16,false,false
92,97,67,0,16,false,false
107,70,79,0,16,false,false
72,129,55,0,16,false,false
117,56,83,0,16,false,false
73,68,115,0,16,false,false
104,122,30,0,16,false,false
52,40,164,0,16,false,false
138,79,39,0,16,false,false
93,77,86,0,16,false,false
49,122,85,0,16,false,false
139,39,78,0,16,false,false
43,103,110,0,16,false,false
133,80,43,0,16,false,false
71,42,143,0,16,false,false
148,79,29,0,16,false,false
84,31,141,0,16,false,false
30,188,38,0,16,false,false
107,59,90,0,16,false,false
41,80,135,0,16,false,false
188,57,11,0,16,false,false
0,199,57,0,16,false,false
0,8,248,0,16,false,false
0,0,256,0,16,false,false
