R,P,S,M,Size,Well Mixed,Random
67,89,54,46,16,false,true
107,78,25,46,16,false,true
77,53,91,35,16,false,true
47,101,81,27,16,false,true
58,52,68,78,16,false,true
54,59,53,90,16,false,true
49,36,40,131,16,false,true
51,38,1,166,16,false,true
2,88,0,166,16,false,true
0,86,0,170,16,false,true
0,90,0,166,16,false,true
0,164,0,92,16,false,true
0,158,0,98,16,false,true
0,128,0,128,16,false,true
0,154,0,102,16,false,true
0,135,0,121,16,false,true
0,119,0,137,16,false,true
0,151,0,105,16,false,true
0,141,0,115,16,false,true
0,138,0,118,16,false,true
0,148,0,108,16,false,true
0,178,0,78,16,false,true
0,168,0,88,16,false,true
0,202,0,54,16,false,true
0,214,0,42,16,false,true
0,219,0,37,16,false,true
0,238,0,18,16,false,true
0,213,0,43,16,false,true
0,198,0,58,16,false,true
0,179,0,77,16,false,true
0,168,0,88,16,false,true
0,173,0,83,16,false,true
0,233,0,23,16,false,true
0,212,0,44,16,false,true
0,215,0,41,16,false,true
0,221,0,35,16,false,true
0,217,0,39,16,false,true
0,205,0,51,16,false,true
0,216,0,40,16,false,true
0,240,0,16,16,false,true
0,247,0,9,16,false,true
0,256,0,0,16,false,true
