R,P,S,M,Size,Well Mixed,Random
63,60,59,74,16,false,true
85,50,62,59,16,false,true
67,104,56,29,16,false,true
43,45,151,17,16,false,true
78,113,58,7,16,false,true
59,95,98,4,16,false,true
146,68,42,0,16,false,true
18,137,101,0,16,false,true
96,118,42,0,16,false,true
66,19,171,0,16,false,true
87,111,58,0,16,false,true
70,25,161,0,16,false,true
36,173,47,0,16,false,true
128,39,89,0,16,false,true
70,98,88,0,16,false,true
123,61,72,0,16,false,true
72,106,78,0,16,false,true
31,112,113,0,16,false,true
113,99,44,0,16,false,true
46,49,161,0,16,false,true
123,83,50,0,16,false,true
3,99,154,0,16,false,true
96,9,151,0,16,false,true
79,136,41,0,16,false,true
68,30,158,0,16,false,true
71,102,83,0,16,false,true
106,89,61,0,16,false,true
42,87,127,0,16,false,true
119,71,66,0,16,false,true
47,113,96,0,16,false,true
126,35,95,0,16,false,true
14,129,113,0,16,false,true
165,82,9,0,16,false,true
53,112,91,0,16,false,true
101,71,84,0,16,false,true
28,165,63,0,16,false,true
112,48,96,0,16,false,true
35,112,109,0,16,false,true
164,76,16,0,16,false,true
38,79,139,0,16,false,true
131,110,15,0,16,false,true
33,88,135,0,16,false,true
150,102,4,0,16,false,true
16,48,192,0,16,false,true
237,0,19,0,16,false,true
256,0,0,0,16,false,true
