R,P,S,M,Size,Well Mixed,Random
32,87,137,0,16,false,false
133,62,61,0,16,false,false
97,76,83,0,16,false,false
41,122,93,0,16,false,false
113,69,74,0,16,false,false
92,20,144,0,16,false,false
88,126,42,0,16,false,false
70,117,69,0,16,false,false
109,59,88,0,16,false,false
75,155,26,0,16,false,false
82,29,145,0,16,false,false
94,87,75,0,16,false,false
39,68,149,0,16,false,false
121,105,30,0,16,false,false
59,75,122,0,16,false,false
123,70,63,0,16,false,false
62,43,151,0,16,false,false
126,106,24,0,16,false,false
48,38,170,0,16,false,false
106,99,51,0,16,false,false
128,11,117,0,16,false,false
18,214,24,0,16,false,false
58,42,156,0,16,false,false
48,106,102,0,16,false,false
129,35,92,0,16,false,false
52,144,60,0,16,false,false
120,9,127,0,16,false,false
25,215,16,0,16,false,false
106,34,116,0,16,false,false
85,160,11,0,16,false,false
0,24,232,0,16,false,false
0,0,256,0,16,false,false
