R,P,S,M,Size,Well Mixed,Random
70,117,30,39,16,true,true
46,76,49,85,16,true,true
55,68,78,55,16,true,true
25,67,41,123,16,true,true
100,58,12,86,16,true,true
71,43,38,104,16,true,true
15,29,126,86,16,true,true
113,0,0,143,16,true,true
158,0,0,98,16,true,true
130,0,0,126,16,true,true
121,0,0,135,16,true,true
168,0,0,88,16,true,true
116,0,0,140,16,true,true
143,0,0,113,16,true,true
186,0,0,70,16,true,true
171,0,0,85,16,true,true
184,0,0,72,16,true,true
168,0,0,88,16,true,true
162,0,0,94,16,true,true
143,0,0,113,16,true,true
133,0,0,123,16,true,true
147,0,0,109,16,true,true
99,0,0,157,16,true,true
110,0,0,146,16,true,true
164,0,0,92,16,true,true
105,0,0,151,16,true,true
159,0,0,97,16,true,true
138,0,0,118,16,true,true
69,0,0,187,16,true,true
95,0,0,161,16,true,true
75,0,0,181,16,true,true
54,0,0,202,16,true,true
64,0,0,192,16,true,true
145,0,0,111,16,true,true
137,0,0,119,16,true,true
169,0,0,87,16,true,true
174,0,0,82,16,true,true
210,0,0,46,16,true,true
211,0,0,45,16,true,true
218,0,0,38,16,true,true
219,0,0,37,16,true,true
236,0,0,20,16,true,true
231,0,0,25,16,true,true
198,0,0,58,16,true,true
215,0,0,41,16,true,true
202,0,0,54,16,true,true
181,0,0,75,16,true,true
222,0,0,34,16,true,true
216,0,0,40,16,true,true
208,0,0,48,16,true,true
186,0,0,70,16,true,true
228,0,0,28,16,true,true
235,0,0,21,16,true,true
231,0,0,25,16,true,true
225,0,0,31,16,true,true
244,0,0,12,16,true,true
236,0,0,20,16,true,true
229,0,0,27,16,true,true
208,0,0,48,16,true,true
226,0,0,30,16,true,true
232,0,0,24,16,true,true
246,0,0,10,16,true,true
243,0,0,13,16,true,true
256,0,0,0,16,true,true
