R,P,S,M,Size,Well Mixed,Random
52,58,57,89,16,false,true
44,88,59,65,16,false,true
69,69,32,86,16,false,true
52,76,59,69,16,false,true
73,56,73,54,16,false,true
37,121,51,47,16,false,true
60,76,89,31,16,false,true
104,41,78,33,16,false,true
87,88,40,41,16,false,true
62,65,97,32,16,false,true
26,80,48,102,16,false,true
29,26,70,131,16,false,true
40,34,31,151,16,false,true
65,76,14,101,16,false,true
10,105,24,117,16,false,true
51,12,111,82,16,false,true
92,53,24,87,16,false,true
11,91,48,106,16,false,true
16,16,116,108,16,false,true
21,10,128,97,16,false,true
69,36,38,113,16,false,true
79,63,33,81,16,false,true
19,60,87,90,16,false,true
57,29,95,75,16,false,true
96,50,53,57,16,false,true
24,156,31,45,16,false,true
38,4,177,37,16,false,true
244,0,2,10,16,false,true
256,0,0,0,16,false,true
