R,P,S,M,Size,Well Mixed,Random
128,72,56,0,16,false,false
79,47,130,0,16,false,false
108,128,20,0,16,false,false
63,50,143,0,16,false,false
108,108,40,0,16,false,false
69,49,138,0,16,false,false
93,153,10,0,16,false,false
40,31,185,0,16,false,false
176,72,8,0,16,false,false
23,104,129,0,16,false,false
163,69,24,0,16,false,false
33,95,128,0,16,false,false
147,106,3,0,16,false,false
23,137,96,0,16,false,false
141,85,30,0,16,false,false
53,60,143,0,16,false,false
97,105,54,0,16,false,false
89,46,121,0,16,false,false
38,61,157,0,16,false,false
201,38,17,0,16,false,false
6,103,147,0,16,false,false
156,37,63,0,16,false,false
4,252,0,0,16,false,false
0,256,0,0,16,false,false
