R,P,S,M,Size,Well Mixed,Random
37,116,36,67,16,false,true
43,64,77,72,16,false,true
35,100,22,99,16,false,true
21,79,36,120,16,false,true
19,24,91,122,16,false,true
105,7,30,114,16,false,true
64,49,1,142,16,false,true
8,64,0,184,16,false,true
1,83,0,172,16,false,true
0,93,0,163,16,false,true
0,95,0,161,16,false,true
0,75,0,181,16,false,true
0,84,0,172,16,false,true
0,67,0,189,16,false,true
0,65,0,191,16,false,true
0,70,0,186,16,false,true
0,101,0,155,16,false,true
0,84,0,172,16,false,true
0,66,0,190,16,false,true
0,75,0,181,16,false,true
0,58,0,198,16,false,true
0,61,0,195,16,false,true
0,51,0,205,16,false,true
0,42,0,214,16,false,true
0,67,0,189,16,false,true
0,116,0,140,16,false,true
0,88,0,168,16,false,true
0,91,0,165,16,false,true
0,111,0,145,16,false,true
0,131,0,125,16,false,true
0,174,0,82,16,false,true
0,169,0,87,16,false,true
0,172,0,84,16,false,true
0,124,0,132,16,false,true
0,122,0,134,16,false,true
0,88,0,168,16,false,true
0,96,0,160,16,false,true
0,97,0,159,16,false,true
0,87,0,169,16,false,true
0,100,0,156,16,false,true
0,81,0,175,16,false,true
0,37,0,219,16,false,true
0,33,0,223,16,false,true
0,49,0,207,16,false,true
0,63,0,193,16,false,true
0,75,0,181,16,false,true
0,77,0,179,16,false,true
0,99,0,157,16,false,true
0,62,0,194,16,false,true
0,38,0,218,16,false,true
0,22,0,234,16,false,true
0,16,0,240,16,false,true
0,6,0,250,16,false,true
0,7,0,249,16,false,true
0,0,0,256,16,false,true
