R,P,S,M,Size,Well Mixed,Random
58,60,28,110,16,true,true
89,35,52,80,16,true,true
2,81,28,145,16,true,true
64,30,18,144,16,true,true
0,39,40,177,16,true,true
0,0,83,173,16,true,true
0,0,66,190,16,true,true
0,0,49,207,16,true,true
0,0,56,200,16,true,true
0,0,108,148,16,true,true
0,0,94,162,16,true,true
0,0,75,181,16,true,true
0,0,78,178,16,true,true
0,0,145,111,16,true,true
0,0,131,125,16,true,true
0,0,129,127,16,true,true
0,0,125,131,16,true,true
0,0,105,151,16,true,true
0,0,121,135,16,true,true
0,0,92,164,16,true,true
0,0,145,111,16,true,true
0,0,177,79,16,true,true
0,0,198,58,16,true,true
0,0,134,122,16,true,true
0,0,123,133,16,true,true
0,0,90,166,16,true,true
0,0,85,171,16,true,true
0,0,68,188,16,true,true
0,0,75,181,16,true,true
0,0,83,173,16,true,true
0,0,112,144,16,true,true
0,0,152,104,16,true,true
0,0,153,103,16,true,true
0,0,123,133,16,true,true
0,0,126,130,16,true,true
0,0,131,125,16,true,true
0,0,169,87,16,true,true
0,0,184,72,16,true,true
0,0,206,50,16,true,true
0,0,167,89,16,true,true
0,0,120,136,16,true,true
0,0,150,106,16,true,true
0,0,142,114,16,true,true
0,0,165,91,16,true,true
0,0,142,114,16,true,true
0,0,153,103,16,true,true
0,0,130,126,16,true,true
0,0,167,89,16,true,true
0,0,152,104,16,true,true
0,0,203,53,16,true,true
0,0,155,101,16,true,true
0,0,127,129,16,true,true
0,0,141,115,16,true,true
0,0,135,121,16,true,true
0,0,124,132,16,true,true
0,0,189,67,16,true,true
0,0,153,103,16,true,true
0,0,144,112,16,true,true
0,0,127,129,16,true,true
0,0,165,91,16,true,true
0,0,116,140,16,true,true
0,0,61,195,16,true,true
0,0,67,189,16,true,true
0,0,134,122,16,true,true
0,0,129,127,16,true,true
0,0,114,142,16,true,true
0,0,86,170,16,true,true
0,0,106,150,16,true,true
0,0,133,123,16,true,true
0,0,94,162,16,true,true
0,0,113,143,16,true,true
0,0,51,205,16,true,true
0,0,46,210,16,true,true
0,0,49,207,16,true,true
0,0,37,219,16,true,true
0,0,30,226,16,true,true
0,0,45,211,16,true,true
0,0,72,184,16,true,true
0,0,86,170,16,true,true
0,0,76,180,16,true,true
0,0,81,175,16,true,true
0,0,125,131,16,true,true
0,0,110,146,16,true,true
0,0,128,128,16,true,true
0,0,95,161,16,true,true
0,0,122,134,16,true,true
0,0,136,120,16,true,true
0,0,134,122,16,true,true
0,0,80,176,16,true,true
0,0,45,211,16,true,true
0,0,51,205,16,true,true
0,0,58,198,16,true,true
0,0,70,186,16,true,true
0,0,65,191,16,true,true
0,0,51,205,16,true,true
0,0,78,178,16,true,true
0,0,103,153,16,true,true
0,0,128,128,16,true,true
0,0,105,151,16,true,true
0,0,118,138,16,true,true
0,0,90,166,16,true,true
0,0,74,182,16,true,true
0,0,72,184,16,true,true
0,0,59,197,16,true,true
0,0,62,194,16,true,true
0,0,55,201,16,true,true
0,0,28,228,16,true,true
0,0,37,219,16,true,true
0,0,41,215,16,true,true
0,0,3,253,16,true,true
0,0,0,256,16,true,true
