R,P,S,M,Size,Well Mixed,Random
33,48,74,101,16,false,true
38,64,38,116,16,false,true
21,13,109,113,16,false,true
34,0,91,131,16,false,true
64,0,12,180,16,false,true
64,0,0,192,16,false,true
73,0,0,183,16,false,true
32,0,0,224,16,false,true
29,0,0,227,16,false,true
40,0,0,216,16,false,true
35,0,0,221,16,false,true
48,0,0,208,16,false,true
60,0,0,196,16,false,true
66,0,0,190,16,false,true
54,0,0,202,16,false,true
53,0,0,203,16,false,true
59,0,0,197,16,false,true
41,0,0,215,16,false,true
16,0,0,240,16,false,true
38,0,0,218,16,false,true
56,0,0,200,16,false,true
42,0,0,214,16,false,true
33,0,0,223,16,false,true
11,0,0,245,16,false,true
22,0,0,234,16,false,true
27,0,0,229,16,false,true
31,0,0,225,16,false,true
48,0,0,208,16,false,true
49,0,0,207,16,false,true
57,0,0,199,16,false,true
75,0,0,181,16,false,true
101,0,0,155,16,false,true
102,0,0,154,16,false,true
94,0,0,162,16,false,true
88,0,0,168,16,false,true
100,0,0,156,16,false,true
103,0,0,153,16,false,true
113,0,0,143,16,false,true
105,0,0,151,16,false,true
84,0,0,172,16,false,true
44,0,0,212,16,false,true
50,0,0,206,16,false,true
61,0,0,195,16,false,true
36,0,0,220,16,false,true
40,0,0,216,16,false,true
33,0,0,223,16,false,true
10,0,0,246,16,false,true
0,0,0,256,16,false,true
