R,P,S,M,Size,Well Mixed,Random
53,71,32,100,16,false,true
98,74,21,63,16,false,true
33,58,78,87,16,false,true
96,41,34,85,16,false,true
4,104,68,80,16,false,true
90,17,45,104,16,false,true
81,53,20,102,16,false,true
16,46,84,110,16,false,true
81,4,50,121,16,false,true
89,34,0,133,16,false,true
14,105,0,137,16,false,true
0,131,0,125,16,false,true
0,138,0,118,16,false,true
0,147,0,109,16,false,true
0,136,0,120,16,false,true
0,95,0,161,16,false,true
0,61,0,195,16,false,true
0,52,0,204,16,false,true
0,47,0,209,16,false,true
0,64,0,192,16,false,true
0,92,0,164,16,false,true
0,83,0,173,16,false,true
0,107,0,149,16,false,true
0,130,0,126,16,false,true
0,128,0,128,16,false,true
0,118,0,138,16,false,true
0,148,0,108,16,false,true
0,123,0,133,16,false,true
0,148,0,108,16,false,true
0,152,0,104,16,false,true
0,145,0,111,16,false,true
0,160,0,96,16,false,true
0,177,0,79,16,false,true
0,183,0,73,16,false,true
0,179,0,77,16,false,true
0,173,0,83,16,false,true
0,135,0,121,16,false,true
0,111,0,145,16,false,true
0,129,0,127,16,false,true
0,151,0,105,16,false,true
0,135,0,121,16,false,true
0,164,0,92,16,false,true
0,184,0,72,16,false,true
0,182,0,74,16,false,true
0,177,0,79,16,false,true
0,156,0,100,16,false,true
0,149,0,107,16,false,true
0,182,0,74,16,false,true
0,196,0,60,16,false,true
0,216,0,40,16,false,true
0,211,0,45,16,false,true
0,207,0,49,16,false,true
0,205,0,51,16,false,true
0,228,0,28,16,false,true
0,226,0,30,16,false,true
0,229,0,27,16,false,true
0,231,0,25,16,false,true
0,228,0,28,16,false,true
0,243,0,13,16,false,true
0,253,0,3,16,false,true
0,240,0,16,16,false,true
0,237,0,19,16,false,true
0,235,0,21,16,false,true
0,233,0,23,16,false,true
0,225,0,31,16,false,true
0,217,0,39,16,false,true
0,240,0,16,16,false,true
0,217,0,39,16,false,true
0,214,0,42,16,false,true
0,231,0,25,16,false,true
0,238,0,18,16,false,true
0,256,0,0,16,false,true
