R,P,S,M,Size,Well Mixed,Random
82,56,118,0,16,false,false
33,113,110,0,16,false,false
163,53,40,0,16,false,false
68,61,127,0,16,false,false
123,88,45,0,16,false,false
92,50,114,0,16,false,false
102,88,66,0,16,false,false
89,52,115,0,16,false,false
61,105,90,0,16,false,false
103,71,82,0,16,false,false
152,48,56,0,16,false,false
20,139,97,0,16,false,false
215,20,21,0,16,false,false
29,95,132,0,16,false,false
146,80,30,0,16,false,false
59,72,125,0,16,false,false
123,95,38,0,16,false,false
93,55,108,0,16,false,false
76,118,62,0,16,false,false
170,22,64,0,16,false,false
11,192,53,0,16,false,false
0,0,256,0,16,false,false
