R,P,S,M,Size,Well Mixed,Random
51,71,96,38,16,false,true
77,86,56,37,16,false,true
33,78,102,43,16,false,true
69,80,55,52,16,false,true
54,37,127,38,16,false,true
33,172,46,5,16,false,true
154,4,98,0,16,false,true
106,110,40,0,16,false,true
43,46,167,0,16,false,true
66,171,19,0,16,false,true
46,29,181,0,16,false,true
154,59,43,0,16,false,true
81,47,128,0,16,false,true
60,111,85,0,16,false,true
71,78,107,0,16,false,true
78,92,86,0,16,false,true
77,77,102,0,16,false,true
98,109,49,0,16,false,true
87,59,110,0,16,false,true
47,129,80,0,16,false,true
102,58,96,0,16,false,true
75,54,127,0,16,false,true
93,136,27,0,16,false,true
107,66,83,0,16,false,true
68,72,116,0,16,false,true
58,158,40,0,16,false,true
62,0,194,0,16,false,true
254,0,2,0,16,false,true
256,0,0,0,16,false,true
