R,P,S,M,Size,Well Mixed,Random
117,59,80,0,16,true,false
151,66,39,0,16,true,false
44,166,46,0,16,true,false
67,72,117,0,16,true,false
169,33,54,0,16,true,false
134,103,19,0,16,true,false
42,116,98,0,16,true,false
145,69,42,0,16,true,false
58,183,15,0,16,true,false
19,188,49,0,16,true,false
14,194,48,0,16,true,false
23,101,132,0,16,true,false
132,36,88,0,16,true,false
120,94,42,0,16,true,false
44,134,78,0,16,true,false
63,53,140,0,16,true,false
155,39,62,0,16,true,false
43,170,43,0,16,true,false
26,225,5,0,16,true,false
32,199,25,0,16,true,false
59,56,141,0,16,true,false
158,69,29,0,16,true,false
30,155,71,0,16,true,false
62,43,151,0,16,true,false
85,7,164,0,16,true,false
77,12,167,0,16,true,false
18,6,232,0,16,true,false
256,0,0,0,16,true,false
