R,P,S,M,Size,Well Mixed,Random
50,111,95,0,16,false,false
64,133,59,0,16,false,false
127,89,40,0,16,false,false
75,55,126,0,16,false,false
109,95,52,0,16,false,false
64,96,96,0,16,false,false
130,75,51,0,16,false,false
19,60,177,0,16,false,false
168,71,17,0,16,false,false
31,78,147,0,16,false,false
68,91,97,0,16,false,false
117,94,45,0,16,false,false
84,41,131,0,16,false,false
112,113,31,0,16,false,false
57,57,142,0,16,false,false
68,146,42,0,16,false,false
56,27,173,0,16,false,false
55,125,76,0,16,false,false
87,50,119,0,16,false,false
95,92,69,0,16,false,false
54,100,102,0,16,false,false
72,103,81,0,16,false,false
75,65,116,0,16,false,false
67,82,107,0,16,false,false
53,108,95,0,16,false,false
136,79,41,0,16,false,false
48,46,162,0,16,false,false
55,137,64,0,16,false,false
136,67,53,0,16,false,false
30,134,92,0,16,false,false
184,30,42,0,16,false,false
8,76,172,0,16,false,false
200,40,16,0,16,false,false
36,130,90,0,16,false,false
95,65,96,0,16,false,false
73,110,73,0,16,false,false
61,107,88,0,16,false,false
120,70,66,0,16,false,false
50,91,115,0,16,false,false
50,139,67,0,16,false,false
125,61,70,0,16,false,false
48,131,77,0,16,false,false
94,107,55,0,16,false,false
124,29,103,0,16,false,false
43,121,92,0,16,false,false
89,110,57,0,16,false,false
83,30,143,0,16,false,false
73,121,62,0,16,false,false
119,63,74,0,16,false,false
20,61,175,0,16,false,false
139,74,43,0,16,false,false
82,91,83,0,16,false,false
50,175,31,0,16,false,false
60,54,142,0,16,false,false
121,91,44,0,16,false,false
38,28,190,0,16,false,false
211,45,0,0,16,false,false
10,246,0,0,16,false,false
0,256,0,0,16,false,false
