R,P,S,M,Size,Well Mixed,Random
66,98,31,61,16,true,true
20,125,50,61,16,true,true
26,134,25,71,16,true,true
136,7,4,109,16,true,true
0,176,0,80,16,true,true
0,185,0,71,16,true,true
0,239,0,17,16,true,true
0,229,0,27,16,true,true
0,206,0,50,16,true,true
0,229,0,27,16,true,true
0,209,0,47,16,true,true
0,156,0,100,16,true,true
0,119,0,137,16,true,true
0,137,0,119,16,true,true
0,171,0,85,16,true,true
0,188,0,68,16,true,true
0,205,0,51,16,true,true
0,235,0,21,16,true,true
0,248,0,8,16,true,true
0,217,0,39,16,true,true
0,213,0,43,16,true,true
0,221,0,35,16,true,true
0,233,0,23,16,true,true
0,252,0,4,16,true,true
0,249,0,7,16,true,true
0,256,0,0,16,true,true
