R,P,S,M,Size,Well Mixed,Random
88,66,58,44,16,false,true
24,96,62,74,16,false,true
40,38,92,86,16,false,true
86,89,21,60,16,false,true
40,66,69,81,16,false,true
73,59,17,107,16,false,true
13,68,38,137,16,false,true
7,30,48,171,16,false,true
5,23,74,154,16,false,true
31,16,59,150,16,false,true
20,48,17,171,16,false,true
10,49,9,188,16,false,true
20,1,32,203,16,false,true
38,0,27,191,16,false,true
38,0,10,208,16,false,true
41,0,0,215,16,false,true
47,0,0,209,16,false,true
47,0,0,209,16,false,true
23,0,0,233,16,false,true
19,0,0,237,16,false,true
54,0,0,202,16,false,true
32,0,0,224,16,false,true
27,0,0,229,16,false,true
6,0,0,250,16,false,true
2,0,0,254,16,false,true
0,0,0,256,16,false,true
