R,P,S,M,Size,Well Mixed,Random
119,55,82,0,16,false,false
25,123,108,0,16,false,false
159,25,72,0,16,false,false
39,185,32,0,16,false,false
126,51,79,0,16,false,false
53,132,71,0,16,false,false
113,24,119,0,16,false,false
28,178,50,0,16,false,false
74,55,127,0,16,false,false
23,157,76,0,16,false,false
108,61,87,0,16,false,false
56,86,114,0,16,false,false
133,72,51,0,16,false,false
96,42,118,0,16,false,false
70,111,75,0,16,false,false
132,63,61,0,16,false,false
39,129,88,0,16,false,false
158,54,44,0,16,false,false
29,130,97,0,16,false,false
169,45,42,0,16,false,false
51,124,81,0,16,false,false
169,62,25,0,16,false,false
51,95,110,0,16,false,false
140,95,21,0,16,false,false
23,56,177,0,16,false,false
191,62,3,0,16,false,false
0,128,128,0,16,false,false
0,0,256,0,16,false,false
