R,P,S,M,Size,Well Mixed,Random
87,131,38,0,16,false,false
125,38,93,0,16,false,false
45,125,86,0,16,false,false
81,55,120,0,16,false,false
162,88,6,0,16,false,false
54,81,121,0,16,false,false
92,129,35,0,16,false,false
96,49,111,0,16,false,false
33,163,60,0,16,false,false
157,59,40,0,16,false,false
43,85,128,0,16,false,false
97,103,56,0,16,false,false
63,124,69,0,16,false,false
101,73,82,0,16,false,false
106,98,52,0,16,false,false
52,87,117,0,16,false,false
90,78,88,0,16,false,false
103,82,71,0,16,false,false
36,135,85,0,16,false,false
100,54,102,0,16,false,false
55,126,75,0,16,false,false
141,65,50,0,16,false,false
58,95,103,0,16,false,false
106,65,85,0,16,false,false
101,96,59,0,16,false,false
92,87,77,0,16,false,false
34,90,132,0,16,false,false
137,102,17,0,16,false,false
18,76,162,0,16,false,false
229,0,27,0,16,false,false
256,0,0,0,16,false,false
