R,P,S,M,Size,Well Mixed,Random
64,66,126,0,16,false,false
95,129,32,0,16,false,false
79,19,158,0,16,false,false
64,177,15,0,16,false,false
86,38,132,0,16,false,false
43,184,29,0,16,false,false
39,22,195,0,16,false,false
72,148,36,0,16,false,false
77,21,158,0,16,false,false
35,132,89,0,16,false,false
116,99,41,0,16,false,false
77,54,125,0,16,false,false
87,111,58,0,16,false,false
94,80,82,0,16,false,false
84,32,140,0,16,false,false
56,140,60,0,16,false,false
107,69,80,0,16,false,false
70,45,141,0,16,false,false
81,145,30,0,16,false,false
92,50,114,0,16,false,false
60,140,56,0,16,false,false
128,53,75,0,16,false,false
35,93,128,0,16,false,false
193,61,2,0,16,false,false
0,152,104,0,16,false,false
0,0,256,0,16,false,false
