R,P,S,M,Size,Well Mixed,Random
33,87,81,55,16,false,true
70,9,123,54,16,false,true
105,101,0,50,16,false,true
0,210,0,46,16,false,true
0,201,0,55,16,false,true
0,200,0,56,16,false,true
0,173,0,83,16,false,true
0,169,0,87,16,false,true
0,156,0,100,16,false,true
0,161,0,95,16,false,true
0,172,0,84,16,false,true
0,161,0,95,16,false,true
0,170,0,86,16,false,true
0,176,0,80,16,false,true
0,149,0,107,16,false,true
0,157,0,99,16,false,true
0,131,0,125,16,false,true
0,137,0,119,16,false,true
0,147,0,109,16,false,true
0,178,0,78,16,false,true
0,225,0,31,16,false,true
0,243,0,13,16,false,true
0,236,0,20,16,false,true
0,233,0,23,16,false,true
0,239,0,17,16,false,true
0,239,0,17,16,false,true
0,247,0,9,16,false,true
0,246,0,10,16,false,true
0,254,0,2,16,false,true
0,256,0,0,16,false,true
