R,P,S,M,Size,Well Mixed,Random
89,47,120,0,16,false,false
54,120,82,0,16,false,false
153,44,59,0,16,false,false
15,108,133,0,16,false,false
196,33,27,0,16,false,false
24,155,77,0,16,false,false
123,57,76,0,16,false,false
41,149,66,0,16,false,false
92,32,132,0,16,false,false
135,89,32,0,16,false,false
34,133,89,0,16,false,false
176,28,52,0,16,false,false
61,106,89,0,16,false,false
78,86,92,0,16,false,false
91,106,59,0,16,false,false
97,89,70,0,16,false,false
45,87,124,0,16,false,false
139,85,32,0,16,false,false
30,125,101,0,16,false,false
129,85,42,0,16,false,false
54,71,131,0,16,false,false
126,71,59,0,16,false,false
86,62,108,0,16,false,false
63,147,46,0,16,false,false
104,37,115,0,16,false,false
26,173,57,0,16,false,false
120,66,70,0,16,false,false
57,125,74,0,16,false,false
114,52,90,0,16,false,false
97,82,77,0,16,false,false
98,46,112,0,16,false,false
97,137,22,0,16,false,false
48,31,177,0,16,false,false
88,109,59,0,16,false,false
108,16,132,0,16,false,false
102,129,25,0,16,false,false
45,48,163,0,16,false,false
75,151,30,0,16,false,false
22,58,176,0,16,false,false
108,140,8,0,16,false,false
13,100,143,0,16,false,false
156,42,58,0,16,false,false
11,138,107,0,16,false,false
130,29,97,0,16,false,false
14,126,116,0,16,false,false
185,45,26,0,16,false,false
17,169,70,0,16,false,false
193,20,43,0,16,false,false
47,113,96,0,16,false,false
108,128,20,0,16,false,false
58,30,168,0,16,false,false
57,155,44,0,16,false,false
117,31,108,0,16,false,false
22,103,131,0,16,false,false
76,105,75,0,16,false,false
111,66,79,0,16,false,false
54,111,91,0,16,false,false
124,65,67,0,16,false,false
71,99,86,0,16,false,false
78,113,65,0,16,false,false
77,70,109,0,16,false,false
85,117,54,0,16,false,false
96,39,121,0,16,false,false
94,97,65,0,16,false,false
94,79,83,0,16,false,false
78,116,62,0,16,false,false
63,45,148,0,16,false,false
78,110,68,0,16,false,false
74,85,97,0,16,false,false
152,40,64,0,16,false,false
12,61,183,0,16,false,false
250,0,6,0,16,false,false
256,0,0,0,16,false,false
