R,P,S,M,Size,Well Mixed,Random
68,62,126,0,16,false,false
120,58,78,0,16,false,false
28,111,117,0,16,false,false
121,102,33,0,16,false,false
58,98,100,0,16,false,false
73,144,39,0,16,false,false
105,42,109,0,16,false,false
46,142,68,0,16,false,false
99,88,69,0,16,false,false
71,92,93,0,16,false,false
38,139,79,0,16,false,false
115,2,139,0,16,false,false
110,109,37,0,16,false,false
74,62,120,0,16,false,false
73,107,76,0,16,false,false
83,118,55,0,16,false,false
76,45,135,0,16,false,false
71,110,75,0,16,false,false
105,86,65,0,16,false,false
95,80,81,0,16,false,false
58,117,81,0,16,false,false
106,34,116,0,16,false,false
48,158,50,0,16,false,false
73,70,113,0,16,false,false
107,58,91,0,16,false,false
99,33,124,0,16,false,false
69,69,118,0,16,false,false
91,71,94,0,16,false,false
132,75,49,0,16,false,false
43,87,126,0,16,false,false
98,110,48,0,16,false,false
114,61,81,0,16,false,false
52,127,77,0,16,false,false
77,82,97,0,16,false,false
78,94,84,0,16,false,false
117,63,76,0,16,false,false
22,57,177,0,16,false,false
176,70,10,0,16,false,false
0,165,91,0,16,false,false
0,0,256,0,16,false,false
