R,P,S,M,Size,Well Mixed,Random
110,63,83,0,16,false,false
48,67,141,0,16,false,false
158,70,28,0,16,false,false
103,58,95,0,16,false,false
71,91,94,0,16,false,false
133,89,34,0,16,false,false
93,65,98,0,16,false,false
102,91,63,0,16,false,false
134,27,95,0,16,false,false
56,153,47,0,16,false,false
69,42,145,0,16,false,false
59,132,65,0,16,false,false
116,75,65,0,16,false,false
28,94,134,0,16,false,false
196,27,33,0,16,false,false
54,128,74,0,16,false,false
159,48,49,0,16,false,false
51,138,67,0,16,false,false
61,65,130,0,16,false,false
149,83,24,0,16,false,false
66,40,150,0,16,false,false
72,122,62,0,16,false,false
141,38,77,0,16,false,false
21,167,68,0,16,false,false
203,34,19,0,16,false,false
3,211,42,0,16,false,false
85,18,153,0,16,false,false
96,121,39,0,16,false,false
13,103,140,0,16,false,false
172,74,10,0,16,false,false
0,58,198,0,16,false,false
0,0,256,0,16,false,false
