R,P,S,M,Size,Well Mixed,Random
110,115,31,0,16,false,false
103,66,87,0,16,false,false
29,159,68,0,16,false,false
128,47,81,0,16,false,false
66,103,87,0,16,false,false
74,71,111,0,16,false,false
68,151,37,0,16,false,false
35,61,160,0,16,false,false
125,94,37,0,16,false,false
60,131,65,0,16,false,false
85,28,143,0,16,false,false
75,119,62,0,16,false,false
81,47,128,0,16,false,false
79,97,80,0,16,false,false
84,35,137,0,16,false,false
38,168,50,0,16,false,false
119,49,88,0,16,false,false
37,77,142,0,16,false,false
149,36,71,0,16,false,false
42,100,114,0,16,false,false
128,56,72,0,16,false,false
30,165,61,0,16,false,false
135,44,77,0,16,false,false
71,142,43,0,16,false,false
129,51,76,0,16,false,false
46,133,77,0,16,false,false
111,34,111,0,16,false,false
75,73,108,0,16,false,false
78,42,136,0,16,false,false
63,135,58,0,16,false,false
130,48,78,0,16,false,false
78,87,91,0,16,false,false
105,102,49,0,16,false,false
65,43,148,0,16,false,false
133,78,45,0,16,false,false
44,50,162,0,16,false,false
154,73,29,0,16,false,false
44,60,152,0,16,false,false
159,88,9,0,16,false,false
73,69,114,0,16,false,false
114,117,25,0,16,false,false
75,52,129,0,16,false,false
55,158,43,0,16,false,false
141,42,73,0,16,false,false
35,98,123,0,16,false,false
108,109,39,0,16,false,false
82,51,123,0,16,false,false
40,168,48,0,16,false,false
99,97,60,0,16,false,false
69,62,125,0,16,false,false
106,109,41,0,16,false,false
52,28,176,0,16,false,false
104,129,23,0,16,false,false
112,55,89,0,16,false,false
62,111,83,0,16,false,false
118,82,56,0,16,false,false
35,58,163,0,16,false,false
121,85,50,0,16,false,false
34,85,137,0,16,false,false
164,84,8,0,16,false,false
0,256,0,0,16,false,false
