R,P,S,M,Size,Well Mixed,Random
74,60,82,40,16,false,true
88,45,79,44,16,false,true
58,143,25,30,16,false,true
7,38,162,49,16,false,true
151,13,59,33,16,false,true
128,58,17,53,16,false,true
23,88,98,47,16,false,true
172,7,32,45,16,false,true
108,119,8,21,16,false,true
46,81,121,8,16,false,true
124,67,58,7,16,false,true
83,83,90,0,16,false,true
94,97,65,0,16,false,true
63,74,119,0,16,false,true
97,86,73,0,16,false,true
87,62,107,0,16,false,true
102,100,54,0,16,false,true
76,42,138,0,16,false,true
97,126,33,0,16,false,true
62,37,157,0,16,false,true
117,107,32,0,16,false,true
44,42,170,0,16,false,true
120,94,42,0,16,false,true
83,59,114,0,16,false,true
107,94,55,0,16,false,true
50,42,164,0,16,false,true
79,130,47,0,16,false,true
103,59,94,0,16,false,true
86,60,110,0,16,false,true
100,130,26,0,16,false,true
44,59,153,0,16,false,true
77,137,42,0,16,false,true
151,26,79,0,16,false,true
19,182,55,0,16,false,true
127,18,111,0,16,false,true
29,209,18,0,16,false,true
105,23,128,0,16,false,true
30,202,24,0,16,false,true
0,5,251,0,16,false,true
0,0,256,0,16,false,true
