R,P,S,M,Size,Well Mixed,Random
66,80,110,0,16,false,false
72,144,40,0,16,false,false
127,49,80,0,16,false,false
30,189,37,0,16,false,false
148,30,78,0,16,false,false
5,199,52,0,16,false,false
119,19,118,0,16,false,false
49,146,61,0,16,false,false
135,48,73,0,16,false,false
62,78,116,0,16,false,false
157,69,30,0,16,false,false
107,45,104,0,16,false,false
30,173,53,0,16,false,false
106,39,111,0,16,false,false
43,160,53,0,16,false,false
153,56,47,0,16,false,false
43,138,75,0,16,false,false
194,31,31,0,16,false,false
26,149,81,0,16,false,false
137,29,90,0,16,false,false
42,145,69,0,16,false,false
103,45,108,0,16,false,false
77,139,40,0,16,false,false
82,57,117,0,16,false,false
49,124,83,0,16,false,false
109,47,100,0,16,false,false
100,47,109,0,16,false,false
55,137,64,0,16,false,false
104,58,94,0,16,false,false
34,142,80,0,16,false,false
222,16,18,0,16,false,false
28,179,49,0,16,false,false
85,53,118,0,16,false,false
101,109,46,0,16,false,false
18,19,219,0,16,false,false
239,17,0,0,16,false,false
37,219,0,0,16,false,false
0,256,0,0,16,false,false
