R,P,S,M,Size,Well Mixed,Random
38,135,12,71,16,false,true
24,47,95,90,16,false,true
49,53,69,85,16,false,true
105,25,45,81,16,false,true
37,144,18,57,16,false,true
25,81,89,61,16,false,true
82,3,80,91,16,false,true
97,66,2,91,16,false,true
3,150,0,103,16,false,true
0,165,0,91,16,false,true
0,154,0,102,16,false,true
0,170,0,86,16,false,true
0,181,0,75,16,false,true
0,149,0,107,16,false,true
0,148,0,108,16,false,true
0,120,0,136,16,false,true
0,121,0,135,16,false,true
0,121,0,135,16,false,true
0,103,0,153,16,false,true
0,96,0,160,16,false,true
0,108,0,148,16,false,true
0,85,0,171,16,false,true
0,66,0,190,16,false,true
0,56,0,200,16,false,true
0,37,0,219,16,false,true
0,35,0,221,16,false,true
0,41,0,215,16,false,true
0,35,0,221,16,false,true
0,29,0,227,16,false,true
0,9,0,247,16,false,true
0,34,0,222,16,false,true
0,40,0,216,16,false,true
0,69,0,187,16,false,true
0,61,0,195,16,false,true
0,57,0,199,16,false,true
0,41,0,215,16,false,true
0,76,0,180,16,false,true
0,69,0,187,16,false,true
0,101,0,155,16,false,true
0,98,0,158,16,false,true
0,63,0,193,16,false,true
0,43,0,213,16,false,true
0,45,0,211,16,false,true
0,27,0,229,16,false,true
0,39,0,217,16,false,true
0,35,0,221,16,false,true
0,32,0,224,16,false,true
0,30,0,226,16,false,true
0,26,0,230,16,false,true
0,20,0,236,16,false,true
0,6,0,250,16,false,true
0,15,0,241,16,false,true
0,11,0,245,16,false,true
0,7,0,249,16,false,true
0,2,0,254,16,false,true
0,0,0,256,16,false,true
