R,P,S,M,Size,Well Mixed,Random
34,141,43,38,16,false,true
108,6,117,25,16,false,true
165,65,17,9,16,false,true
24,131,90,11,16,false,true
143,79,25,9,16,false,true
11,187,58,0,16,false,true
59,46,151,0,16,false,true
98,109,49,0,16,false,true
94,78,84,0,16,false,true
110,84,62,0,16,false,true
27,112,117,0,16,false,true
160,84,12,0,16,false,true
52,107,97,0,16,false,true
95,72,89,0,16,false,true
54,108,94,0,16,false,true
81,54,121,0,16,false,true
85,126,45,0,16,false,true
107,40,109,0,16,false,true
60,102,94,0,16,false,true
104,80,72,0,16,false,true
87,38,131,0,16,false,true
80,91,85,0,16,false,true
90,80,86,0,16,false,true
82,66,108,0,16,false,true
127,96,33,0,16,false,true
72,42,142,0,16,false,true
64,175,17,0,16,false,true
85,39,132,0,16,false,true
57,156,43,0,16,false,true
74,46,136,0,16,false,true
25,144,87,0,16,false,true
176,0,80,0,16,false,true
256,0,0,0,16,false,true
