R,P,S,M,Size,Well Mixed,Random
20,78,123,35,16,false,true
140,16,71,29,16,false,true
34,159,0,63,16,false,true
0,202,0,54,16,false,true
0,208,0,48,16,false,true
0,224,0,32,16,false,true
0,233,0,23,16,false,true
0,204,0,52,16,false,true
0,209,0,47,16,false,true
0,193,0,63,16,false,true
0,189,0,67,16,false,true
0,230,0,26,16,false,true
0,218,0,38,16,false,true
0,236,0,20,16,false,true
0,228,0,28,16,false,true
0,225,0,31,16,false,true
0,230,0,26,16,false,true
0,244,0,12,16,false,true
0,256,0,0,16,false,true
