R,P,S,M,Size,Well Mixed,Random
61,78,117,0,16,false,false
143,49,64,0,16,false,false
51,126,79,0,16,false,false
142,67,47,0,16,false,false
69,91,96,0,16,false,false
71,119,66,0,16,false,false
53,96,107,0,16,false,false
136,80,40,0,16,false,false
57,93,106,0,16,false,false
80,76,100,0,16,false,false
94,76,86,0,16,false,false
52,123,81,0,16,false,false
124,39,93,0,16,false,false
53,116,87,0,16,false,false
85,92,79,0,16,false,false
49,90,117,0,16,false,false
144,86,26,0,16,false,false
11,109,136,0,16,false,false
141,54,61,0,16,false,false
21,117,118,0,16,false,false
206,10,40,0,16,false,false
36,188,32,0,16,false,false
62,11,183,0,16,false,false
71,182,3,0,16,false,false
0,56,200,0,16,false,false
0,0,256,0,16,false,false
