R,P,S,M,Size,Well Mixed,Random
64,32,147,13,16,false,true
80,100,76,0,16,false,true
124,53,79,0,16,false,true
44,84,128,0,16,false,true
151,87,18,0,16,false,true
44,87,125,0,16,false,true
107,99,50,0,16,false,true
73,92,91,0,16,false,true
89,95,72,0,16,false,true
91,92,73,0,16,false,true
93,79,84,0,16,false,true
69,91,96,0,16,false,true
57,120,79,0,16,false,true
84,54,118,0,16,false,true
123,90,43,0,16,false,true
100,39,117,0,16,false,true
29,123,104,0,16,false,true
153,45,58,0,16,false,true
37,152,67,0,16,false,true
97,51,108,0,16,false,true
43,91,122,0,16,false,true
126,85,45,0,16,false,true
57,60,139,0,16,false,true
116,128,12,0,16,false,true
19,17,220,0,16,false,true
256,0,0,0,16,false,true
