R,P,S,M,Size,Well Mixed,Random
64,74,118,0,16,false,false
114,107,35,0,16,false,false
50,74,132,0,16,false,false
177,67,12,0,16,false,false
39,79,138,0,16,false,false
134,87,35,0,16,false,false
69,63,124,0,16,false,false
111,77,68,0,16,false,false
82,38,136,0,16,false,false
132,90,34,0,16,false,false
69,88,99,0,16,false,false
104,74,78,0,16,false,false
85,84,87,0,16,false,false
85,64,107,0,16,false,false
77,127,52,0,16,false,false
59,48,149,0,16,false,false
132,53,71,0,16,false,false
53,139,64,0,16,false,false
112,13,131,0,16,false,false
142,103,11,0,16,false,false
22,60,174,0,16,false,false
186,45,25,0,16,false,false
46,102,108,0,16,false,false
176,62,18,0,16,false,false
0,171,85,0,16,false,false
0,0,256,0,16,false,false
