R,P,S,M,Size,Well Mixed,Random
77,69,75,35,16,false,true
133,46,55,22,16,false,true
5,190,41,20,16,false,true
90,26,122,18,16,false,true
51,108,49,48,16,false,true
88,54,53,61,16,false,true
38,8,130,80,16,false,true
182,0,7,67,16,false,true
184,0,0,72,16,false,true
164,0,0,92,16,false,true
166,0,0,90,16,false,true
186,0,0,70,16,false,true
180,0,0,76,16,false,true
175,0,0,81,16,false,true
180,0,0,76,16,false,true
184,0,0,72,16,false,true
161,0,0,95,16,false,true
196,0,0,60,16,false,true
188,0,0,68,16,false,true
191,0,0,65,16,false,true
179,0,0,77,16,false,true
133,0,0,123,16,false,true
146,0,0,110,16,false,true
164,0,0,92,16,false,true
148,0,0,108,16,false,true
135,0,0,121,16,false,true
134,0,0,122,16,false,true
153,0,0,103,16,false,true
174,0,0,82,16,false,true
194,0,0,62,16,false,true
196,0,0,60,16,false,true
191,0,0,65,16,false,true
213,0,0,43,16,false,true
199,0,0,57,16,false,true
200,0,0,56,16,false,true
204,0,0,52,16,false,true
185,0,0,71,16,false,true
167,0,0,89,16,false,true
170,0,0,86,16,false,true
188,0,0,68,16,false,true
173,0,0,83,16,false,true
167,0,0,89,16,false,true
176,0,0,80,16,false,true
146,0,0,110,16,false,true
182,0,0,74,16,false,true
185,0,0,71,16,false,true
208,0,0,48,16,false,true
172,0,0,84,16,false,true
166,0,0,90,16,false,true
180,0,0,76,16,false,true
172,0,0,84,16,false,true
205,0,0,51,16,false,true
203,0,0,53,16,false,true
188,0,0,68,16,false,true
207,0,0,49,16,false,true
198,0,0,58,16,false,true
182,0,0,74,16,false,true
172,0,0,84,16,false,true
144,0,0,112,16,false,true
191,0,0,65,16,false,true
172,0,0,84,16,false,true
176,0,0,80,16,false,true
188,0,0,68,16,false,true
216,0,0,40,16,false,true
196,0,0,60,16,false,true
172,0,0,84,16,false,true
212,0,0,44,16,false,true
180,0,0,76,16,false,true
185,0,0,71,16,false,true
183,0,0,73,16,false,true
208,0,0,48,16,false,true
185,0,0,71,16,false,true
221,0,0,35,16,false,true
244,0,0,12,16,false,true
253,0,0,3,16,false,true
256,0,0,0,16,false,true
