R,P,S,M,Size,Well Mixed,Random
37,88,62,69,16,true,true
47,96,55,58,16,true,true
81,63,92,20,16,true,true
122,58,65,11,16,true,true
95,102,44,15,16,true,true
83,67,105,1,16,true,true
59,126,71,0,16,true,true
103,71,82,0,16,true,true
72,94,90,0,16,true,true
127,74,55,0,16,true,true
27,123,106,0,16,true,true
69,30,157,0,16,true,true
125,74,57,0,16,true,true
29,153,74,0,16,true,true
22,58,176,0,16,true,true
104,29,123,0,16,true,true
153,81,22,0,16,true,true
54,193,9,0,16,true,true
0,0,256,0,16,true,true
